"IAT","SPT"
21.8,21.0
21.9,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.6,21.0
21.7,21.0
21.7,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.7,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.1,21.0
22.2,21.0
22.3,21.0
22.4,21.0
22.3,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.0,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.5,21.0
22.7,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.5,21.0
22.6,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.1,21.0
22.0,21.0
21.9,21.0
21.9,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.6,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.4,21.0
21.4,21.0
21.4,21.0
21.4,21.0
21.4,21.0
21.4,21.0
21.4,21.0
21.3,21.0
21.4,21.0
21.3,21.0
21.3,21.0
21.3,21.0
21.3,21.0
21.3,21.0
21.3,21.0
21.2,21.0
21.2,21.0
21.3,21.0
21.2,21.0
21.3,21.0
21.4,21.0
21.5,21.0
21.5,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.7,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.7,21.0
21.6,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.6,21.0
21.5,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.8,21.0
21.8,21.0
21.9,21.0
21.9,21.0
22.0,21.0
22.0,21.0
21.9,21.0
21.9,21.0
21.8,21.0
21.8,21.0
21.8,21.0
22.0,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.0,21.0
21.9,21.0
21.9,21.0
22.0,21.0
22.0,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.8,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.7,21.0
21.8,21.0
21.9,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.1,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.7,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.8,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.8,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.5,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.5,21.0
21.5,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.7,21.0
21.7,0.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.8,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.9,21.0
21.9,21.0
21.9,21.0
22.0,21.0
22.0,21.0
21.9,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.7,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.6,21.0
21.6,21.0
21.7,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,21.0
21.6,0.0
22.0,21.0
22.6,21.0
23.0,21.0
23.2,21.0
23.5,21.0
23.9,21.0
24.1,21.0
24.1,21.0
24.2,21.0
24.3,21.0
24.3,21.0
24.3,21.0
24.1,21.0
23.8,21.0
23.5,21.0
23.3,21.0
23.2,21.0
23.1,21.0
23.0,21.0
22.9,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.5,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.0,21.0
22.1,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
21.9,21.0
22.0,21.0
22.0,21.0
21.9,21.0
21.9,21.0
22.0,21.0
21.9,21.0
21.9,21.0
21.9,21.0
22.0,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.8,21.0
21.8,21.0
21.9,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.5,21.0
22.4,21.0
22.5,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.8,21.0
22.7,21.0
22.8,21.0
22.8,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.8,21.0
22.9,21.0
22.8,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.9,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.0,21.0
22.1,21.0
22.0,21.0
22.0,21.0
22.1,21.0
22.0,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.5,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.1,21.0
23.1,21.0
23.1,21.0
23.1,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.3,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.3,21.0
23.3,21.0
23.4,21.0
23.3,21.0
23.3,21.0
23.3,21.0
23.3,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.1,21.0
23.2,21.0
23.2,21.0
23.1,21.0
23.1,21.0
23.1,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.5,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
21.9,21.0
22.0,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.4,21.0
22.7,21.0
22.8,21.0
22.8,21.0
23.0,21.0
23.1,21.0
23.1,21.0
23.0,21.0
23.1,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
21.9,21.0
21.9,21.0
21.9,21.0
22.0,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.9,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.8,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.7,21.0
21.8,21.0
21.9,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.1,21.0
22.1,21.0
22.0,21.0
22.0,21.0
22.0,21.0
21.9,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.0,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.3,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.7,21.0
22.9,21.0
22.9,21.0
23.0,21.0
23.0,21.0
23.0,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.5,21.0
22.6,21.0
22.6,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.1,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.5,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.6,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.6,21.0
22.5,21.0
22.6,21.0
22.7,21.0
22.6,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.6,21.0
22.7,21.0
22.8,21.0
23.0,21.0
23.2,21.0
23.3,21.0
23.4,21.0
23.4,21.0
23.4,21.0
23.4,21.0
23.4,21.0
23.4,21.0
23.4,21.0
23.4,21.0
23.4,21.0
23.4,21.0
23.3,21.0
23.4,21.0
23.4,21.0
23.3,21.0
23.3,21.0
23.3,21.0
23.2,21.0
23.3,21.0
23.2,21.0
23.2,21.0
23.1,21.0
23.2,21.0
23.1,21.0
23.1,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
22.9,21.0
22.9,21.0
22.9,21.0
23.0,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.8,21.0
22.9,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.6,21.0
22.7,21.0
22.6,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.6,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.7,21.0
22.8,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.8,21.0
22.7,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.9,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.0,21.0
23.3,21.0
23.5,21.0
23.6,21.0
23.7,21.0
23.7,21.0
23.7,21.0
23.7,21.0
23.7,21.0
23.6,21.0
23.6,21.0
23.6,21.0
23.6,21.0
23.6,21.0
23.6,21.0
23.6,21.0
23.5,21.0
23.6,21.0
23.6,21.0
23.6,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.4,21.0
23.5,21.0
23.4,21.0
23.4,21.0
23.3,21.0
23.3,21.0
23.3,21.0
23.3,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.2,21.0
23.1,21.0
23.2,21.0
23.2,21.0
23.1,21.0
23.2,21.0
23.2,21.0
23.1,21.0
23.1,21.0
23.1,21.0
23.1,21.0
23.1,21.0
23.1,21.0
23.0,21.0
23.1,21.0
22.9,21.0
22.9,21.0
22.9,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.4,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.3,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.2,21.0
22.3,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.5,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.3,21.0
22.3,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.4,21.0
22.5,21.0
22.5,21.0
22.5,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.6,21.0
22.7,21.0
22.6,21.0
22.6,21.0
22.7,21.0
22.7,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.8,21.0
22.7,21.0
22.8,21.0
22.8,21.0
22.7,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.8,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.7,21.0
22.8,21.0
22.8,21.0
23.1,21.0
23.3,21.0
23.4,21.0
23.5,21.0
23.5,21.0
23.4,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.5,21.0
23.6,21.0
23.5,21.0
23.5,21.0
23.4,21.0
